element_type,xG_per_90,xA_per_90,bps_per_90,form,was_home,FDR,last_minutes_5_match,ict_index,Defensive_Contribution_per_90,xGC_per_90,Saves_per_90,total_points,xG_per_90_L5M,ict_index_per_90,Opponent_xGC_per_90,xG_match,xA_per_90_L5M,is_setpiece_taker,xA_match
3,0.2172,0.3724,3.1034,0.3333,1,2,27.0,3.1,0.3103,2.0172,0.0,0,0.0733,9.6207,1.5,0.07,0.0933,0,0.12
2,0.0,0.13,17.0,2.0,0,3,90.0,4.7,2.55,1.46,0.0,2,0.0,4.7,1.5,0.0,0.13,0,0.13
2,0.02,0.01,10.0,1.0,1,4,90.0,1.3,1.5,2.27,0.0,0,0.01,1.3,1.5,0.02,0.07,0,0.01
2,0.0,0.01,19.0,2.3333,0,3,90.0,1.6,2.85,1.2,0.0,5,0.0067,1.6,1.5,0.0,0.05,1,0.01
2,0.02,0.03,8.0,1.6667,0,4,90.0,3.4,1.2,2.13,0.0,0,0.01,3.4,1.5,0.02,0.045,0,0.03
2,0.1,0.14,18.0,1.6667,1,3,90.0,5.4,2.7,2.55,0.0,0,0.028,5.4,1.5,0.1,0.064,0,0.14
2,0.0,0.0,10.8434,0.6667,0,4,88.6,1.2,1.6265,1.9301,0.0,2,0.0284,1.3012,1.5,0.0,0.0386,0,0.0
2,0.0,0.0,12.0,1.3333,1,3,88.6,2.5,1.8,0.87,0.0,2,0.0244,2.5,1.5,0.0,0.0366,1,0.0
2,0.18,0.01,0.0,1.6667,1,2,88.6,2.9,0.0,1.65,0.0,1,0.0609,2.9,1.5,0.18,0.0366,0,0.01
2,0.0,0.11,17.0,1.3333,1,3,88.6,3.0,2.55,2.17,0.0,1,0.0569,3.0,1.5,0.0,0.0528,1,0.11
2,0.02,0.03,7.0,1.0,0,4,88.6,2.2,1.05,1.06,0.0,1,0.0406,2.2,1.5,0.02,0.0305,0,0.03
2,0.0273,0.0273,20.4545,1.3333,1,2,85.2,2.5,3.0682,0.6273,0.0,2,0.0465,3.4091,1.5,0.02,0.0359,1,0.02
2,0.03,0.0,3.0,1.3333,0,3,85.2,2.6,0.45,2.84,0.0,1,0.0528,2.6,1.5,0.03,0.0359,1,0.0
2,0.0,0.01,23.0,2.3333,0,3,85.2,4.6,3.45,2.89,0.0,4,0.0148,4.6,1.5,0.0,0.0359,0,0.01
2,0.0,0.03,23.0,3.6667,1,2,85.2,3.5,3.45,0.83,0.0,6,0.0148,3.5,1.5,0.0,0.019,0,0.03
2,0.02,0.02,8.0,4.0,1,3,85.2,1.3,1.2,0.79,0.0,2,0.0148,1.3,1.5,0.02,0.0169,0,0.02
2,0.0,0.0797,14.8101,3.0,0,3,87.8,5.1,2.2215,1.1962,0.0,1,0.0103,5.8101,1.5,0.0,0.0267,0,0.07
2,0.0,0.05,7.0,1.6667,1,3,87.8,1.2,1.05,2.05,0.0,2,0.0041,1.2,1.5,0.0,0.0369,0,0.05
2,0.0,0.0429,10.0,1.6667,0,2,82.4,0.4,1.5,3.0143,0.0,2,0.0044,0.5714,1.5,0.0,0.0437,0,0.03
2,0.0,0.0857,25.7143,3.3333,1,3,81.2,4.5,3.8571,0.4286,0.0,6,0.0044,4.8214,1.5,0.0,0.0554,1,0.08
2,0.0,0.02,23.0,4.6667,0,3,81.2,1.3,3.45,1.25,0.0,6,0.0,1.3,1.5,0.0,0.0554,1,0.02
2,0.05,0.02,20.0,4.0,1,3,83.4,3.6,3.0,2.74,0.0,0,0.0108,3.6,1.5,0.05,0.0432,1,0.02
2,0.03,0.01,8.0,2.0,0,3,83.4,2.9,1.2,1.88,0.0,0,0.0173,2.9,1.5,0.03,0.0345,0,0.01
2,0.0,0.0768,16.4634,0.3333,1,4,87.2,4.7,2.4695,2.1293,0.0,1,0.0165,5.1585,1.5,0.0,0.0413,1,0.07
2,0.02,0.04,18.0,1.0,0,2,88.4,5.9,2.7,1.71,0.0,2,0.0204,5.9,1.5,0.02,0.0326,0,0.04
2,0.0,0.01,23.0,2.6667,1,2,88.4,1.8,3.45,0.58,0.0,5,0.0204,1.8,1.5,0.0,0.0305,1,0.01
2,0.0,0.08,16.0,2.6667,0,3,88.4,5.0,2.4,2.19,0.0,1,0.0102,5.0,1.5,0.0,0.0428,0,0.08
2,0.07,0.01,14.0,3.3333,1,2,88.4,1.3,2.1,2.7,0.0,4,0.0183,1.3,1.5,0.07,0.0428,0,0.01
2,0.0434,0.0217,14.0964,2.0,0,4,88.6,3.8,2.1145,1.0518,0.0,1,0.0264,4.1205,1.5,0.04,0.0325,0,0.02
2,0.0,0.05,12.0,2.0,0,3,88.6,3.4,1.8,0.98,0.0,1,0.0223,3.4,1.5,0.0,0.0345,0,0.05
2,0.0,0.52,21.0,1.0,1,3,88.6,7.5,3.15,1.13,0.0,1,0.0223,7.5,1.5,0.0,0.1381,0,0.52
2,0.0103,0.0207,7.2414,1.0,0,3,88.0,1.9,1.0862,1.9448,0.0,1,0.0245,1.9655,1.5,0.01,0.1268,0,0.02
2,0.03,0.01,6.0,1.0,1,3,88.0,1.6,0.9,1.88,0.0,1,0.0164,1.6,1.5,0.03,0.1268,1,0.01
2,0.31,0.01,7.0,1.3333,1,2,89.4,4.4,1.05,0.59,0.0,2,0.0705,4.4,1.5,0.31,0.1228,0,0.01
2,0.0,0.0,9.0,0.6667,0,2,89.4,1.0,1.35,3.57,0.0,-1,0.0705,1.0,1.5,0.0,0.1128,0,0.0
2,0.0,0.02,9.0,0.6667,1,3,89.4,3.2,1.35,2.7,0.0,1,0.0705,3.2,1.5,0.0,0.0121,0,0.02
2,0.0,0.0,-23.3333,-1.0,0,3,77.4,0.0,-3.5,32.8,0.0,-3,0.0791,0.0,1.5,0.0,0.0093,0,0.0
2,0.0,0.0,14.2105,1.0,1,3,19.0,0.8,2.1316,0.3316,0.0,1,0.0,3.7895,1.5,0.0,0.0,0,0.0
2,0.0,0.0,54.0,1.0,0,3,12.0,0.0,8.1,1.08,0.0,1,0.0,0.0,1.5,0.0,0.0,0,0.0
2,0.0,0.0,10.0,1.0,0,4,23.0,1.2,1.5,3.28,0.0,1,0.0,2.4,1.5,0.0,0.0,0,0.0
2,0.0,0.0,7.0,1.3333,1,2,39.75,0.9,1.05,0.87,0.0,2,0.0,0.9,1.5,0.0,0.0,0,0.0
2,0.0,0.0,8.0,1.6667,1,3,49.8,1.5,1.2,1.65,0.0,2,0.0,1.5,1.5,0.0,0.0,0,0.0
2,0.0,0.0122,17.027,2.0,0,3,60.8,1.1,2.5541,0.6932,0.0,2,0.0,1.3378,1.5,0.0,0.003,0,0.01
2,0.0,0.05,25.0,2.6667,1,4,77.8,5.0,3.75,2.17,0.0,4,0.0,5.0,1.5,0.0,0.0139,1,0.05
2,0.0,0.0,9.0,2.6667,0,4,84.8,1.6,1.35,0.1687,0.0,2,0.0,1.8,1.5,0.0,0.0127,0,0.0
2,0.15,0.0,19.0,2.6667,1,3,84.8,3.6,2.85,0.7,0.0,2,0.0318,3.6,1.5,0.15,0.0127,1,0.0
2,0.0,0.0,12.0,1.6667,0,2,84.8,1.3,1.8,2.84,0.0,1,0.0318,1.3,1.5,0.0,0.0127,1,0.0
2,0.18,0.01,10.0,1.3333,0,2,88.0,3.1,1.5,2.89,0.0,1,0.0675,3.1,1.5,0.18,0.0123,1,0.01
2,0.0,0.01,28.0,3.6667,1,4,88.0,1.5,4.2,0.83,0.0,9,0.0675,1.5,1.5,0.0,0.0041,0,0.01
2,0.0,0.01,11.0,4.0,1,2,90.0,2.4,1.65,0.79,0.0,2,0.066,2.4,1.5,0.0,0.006,0,0.01
2,0.1957,0.0391,10.4348,3.6667,0,3,85.8,2.7,1.5652,1.2522,0.0,0,0.0692,3.5217,1.5,0.15,0.0126,1,0.03
2,0.23,0.0,11.0,1.3333,1,3,85.8,5.8,1.65,2.05,0.0,2,0.1175,5.8,1.5,0.23,0.0126,0,0.0
2,0.0,0.04,27.0,2.3333,0,3,85.8,5.4,4.05,2.16,0.0,5,0.0797,5.4,1.5,0.0,0.0189,0,0.04
2,0.0,0.01,22.0,4.3333,1,2,85.8,1.2,3.3,0.46,0.0,6,0.0797,1.2,1.5,0.0,0.0189,0,0.01
2,0.0,0.0,19.0,5.3333,0,3,85.8,0.8,2.85,1.25,0.0,5,0.0797,0.8,1.5,0.0,0.0168,0,0.0
2,0.0,0.0222,13.3333,4.0,1,3,88.2,1.2,2.0,1.9778,0.0,1,0.0469,1.3333,1.5,0.0,0.0143,0,0.02
2,0.0,0.0,14.0,2.3333,0,2,88.2,1.4,2.1,1.88,0.0,1,0.0,1.4,1.5,0.0,0.0143,0,0.0
2,0.0,0.04,20.0,1.0,1,4,79.2,0.8,3.0,3.28,0.0,1,0.0,1.6,1.5,0.0,0.0114,1,0.02
2,0.0,0.02,13.0,1.3333,0,2,79.2,2.0,1.95,1.71,0.0,2,0.0,2.0,1.5,0.0,0.0136,0,0.02
2,0.14,0.01,27.0,2.6667,1,3,79.2,4.1,4.05,0.58,0.0,5,0.0318,4.1,1.5,0.14,0.0159,0,0.01
2,0.1525,0.0305,9.1525,2.3333,0,3,74.8,2.1,1.3729,2.7153,0.0,0,0.0578,3.2034,1.5,0.1,0.0168,1,0.02
2,0.0,0.66,36.0,3.0,1,2,65.8,4.3,5.4,3.6,0.0,4,0.0657,8.6,1.5,0.0,0.1094,0,0.33
2,0.0,0.01,8.0,1.3333,0,3,74.8,0.6,1.2,0.98,0.0,0,0.0578,0.6,1.5,0.0,0.0939,0,0.01
2,0.0,0.0,13.0,2.0,0,3,74.8,2.3,1.95,0.98,0.0,2,0.0578,2.3,1.5,0.0,0.089,0,0.0
2,0.0,0.01,9.0,0.6667,1,4,74.8,1.7,1.35,1.13,0.0,0,0.0241,1.7,1.5,0.0,0.089,0,0.01
2,0.23,0.0,26.0,2.0,0,3,81.0,5.5,3.9,1.9,0.0,4,0.0511,5.5,1.5,0.23,0.0778,1,0.0
2,0.0,0.0,6.0,1.3333,1,2,90.0,0.6,0.9,1.21,0.0,0,0.046,0.6,1.5,0.0,0.004,0,0.0
2,0.0,0.01,11.0,2.0,1,3,90.0,3.5,1.65,1.88,0.0,2,0.046,3.5,1.5,0.0,0.004,0,0.01
2,0.44,0.0,28.0,4.3333,1,3,90.0,7.8,4.2,0.59,0.0,11,0.134,7.8,1.5,0.44,0.004,0,0.0
2,0.0,0.0,13.0,4.3333,0,3,90.0,1.8,1.95,3.57,0.0,0,0.134,1.8,1.5,0.0,0.002,0,0.0
2,0.0,0.0101,13.1461,4.0,1,3,89.8,3.0,1.9719,2.7303,0.0,1,0.0882,3.0337,1.5,0.0,0.004,0,0.01
2,0.0,0.0,1.0,0.3333,0,3,89.8,1.1,0.15,5.24,0.0,0,0.0882,1.1,1.5,0.0,0.004,0,0.0
3,0.0,0.0562,11.25,1.0,0,4,16.0,0.6,1.125,4.6688,0.0,1,0.0,3.375,1.5,0.0,0.0562,0,0.01
3,0.0,0.0,15.0,1.0,1,3,14.0,0.2,1.5,5.175,0.0,1,0.0,1.5,1.5,0.0,0.0321,0,0.0
3,0.0,0.0,0.0,1.0,0,4,15.6667,0.4,0.0,1.8474,0.0,1,0.0,1.8947,1.5,0.0,0.0191,0,0.0
3,0.0,0.0,7.8261,1.0,1,2,17.5,0.4,0.7826,0.5478,0.0,1,0.0,1.5652,1.5,0.0,0.0129,1,0.0
3,0.0,0.0429,25.7143,1.0,1,3,18.2,1.5,2.5714,2.7429,0.0,1,0.0,6.4286,1.5,0.0,0.0198,0,0.01
3,0.01,0.09,12.0,1.0,0,3,33.0,2.1,1.2,0.61,0.0,1,0.0055,2.1,1.5,0.01,0.0545,0,0.09
3,0.0509,0.0,13.5849,1.0,1,3,41.2,0.7,1.3585,3.3113,0.0,1,0.0175,1.1887,1.5,0.03,0.0437,0,0.0
3,0.0,0.135,31.5,1.0,0,3,41.4,1.0,3.15,4.23,0.0,1,0.0174,4.5,1.5,0.0,0.0565,0,0.03
3,0.0,0.02,12.0,1.3333,0,3,54.8,1.2,1.2,2.89,0.0,2,0.0131,1.2,1.5,0.0,0.0493,0,0.02
3,0.0,0.0,90.0,1.3333,1,4,51.2,0.0,9.0,0.0,0.0,1,0.0141,0.0,1.5,0.0,0.0492,0,0.0
3,0.0931,0.2172,9.3103,1.3333,1,2,39.0,2.1,0.931,1.4897,0.0,1,0.0277,6.5172,1.5,0.03,0.0554,0,0.07
3,0.0,0.18,90.0,1.0,1,3,29.4,1.5,9.0,1.08,0.0,1,0.0184,27.0,1.5,0.0,0.0796,0,0.01
3,0.0,0.0,135.0,1.0,0,4,25.8,0.0,13.5,29.7,0.0,1,0.0209,0.0,1.5,0.0,0.0698,0,0.0
3,0.0,0.0,20.0,1.0,0,4,9.6,0.0,2.0,1.9,0.0,1,0.0562,0.0,1.5,0.0,0.15,1,0.0
3,0.0,0.0,90.0,1.0,0,4,10.2,1.0,9.0,0.3,0.0,1,0.0529,15.0,1.5,0.0,0.1412,0,0.0
3,0.0,0.0,-12.8571,1.0,0,2,5.8,0.0,-1.2857,2.0571,0.0,1,0.0,0.0,1.5,0.0,0.031,1,0.0
3,0.18,0.06,-12.0,0.6667,1,3,7.8,1.3,-1.2,0.6,0.0,0,0.0692,7.8,1.5,0.03,0.0231,0,0.01
3,0.0,0.0,12.8571,0.6667,0,2,10.2,0.2,1.2857,1.4786,0.0,1,0.0529,1.2857,1.5,0.0,0.0176,0,0.0
3,0.02,0.0,13.0,1.0,1,3,26.4,1.6,1.3,1.21,0.0,2,0.0341,1.6,1.5,0.02,0.0068,0,0.0
3,0.1038,0.1038,27.6923,1.3333,1,2,30.4,0.8,2.7692,0.0,0.0,1,0.0474,2.7692,1.5,0.03,0.0237,0,0.03
3,0.13,0.0,7.0,1.6667,1,2,47.0,4.6,0.7,0.59,0.0,2,0.0804,4.6,1.5,0.13,0.0153,1,0.0
3,0.0,0.01,9.0,1.3333,0,3,62.0,1.1,0.9,3.57,0.0,1,0.0523,1.1,1.5,0.0,0.0116,1,0.01
3,0.0,0.06,18.0,1.0,1,2,68.2,2.4,1.8,3.24,0.0,0,0.0475,4.8,1.5,0.0,0.0185,0,0.03
3,0.0,0.0333,13.3333,0.6667,0,4,55.6,0.5,1.3333,2.5667,0.0,1,0.0518,1.6667,1.5,0.0,0.0259,1,0.01
2,0.0,0.01,10.0,0.0,0,3,90.0,0.0,1.5,4.1,0.0,0,0.0,0.0,1.5,0.0,0.01,1,0.01
2,0.0,0.01,10.0,0.0,0,3,90.0,2.7,1.5,2.09,0.0,0,0.0,2.7,1.5,0.0,0.01,0,0.01
2,0.28,0.0,6.0,0.6667,0,2,90.0,1.4,0.9,0.98,0.0,2,0.0933,1.4,1.5,0.28,0.0067,0,0.0
2,0.0,0.03,17.0,1.6667,1,2,90.0,3.0,2.55,0.59,0.0,3,0.07,3.0,1.5,0.0,0.0125,1,0.03
2,0.7691,0.0,24.5455,4.0,0,3,83.0,8.0,3.6818,3.7636,0.0,7,0.1627,13.0909,1.5,0.47,0.0108,1,0.0
2,0.08,0.01,10.0,3.6667,1,3,83.0,2.5,1.5,1.04,0.0,1,0.18,2.5,1.5,0.08,0.0108,1,0.01
2,0.0,0.0,7.875,3.0,1,4,81.0,1.4,1.1812,2.2388,0.0,1,0.1844,1.575,1.5,0.0,0.0089,0,0.0
2,0.0,0.03,22.0,2.0,0,2,81.0,4.2,3.3,2.97,0.0,4,0.1222,4.2,1.5,0.0,0.0156,0,0.03
2,0.0,0.1,10.0,1.3333,0,3,81.0,1.1,1.5,2.39,0.0,-1,0.1222,1.1,1.5,0.0,0.0311,0,0.1
2,0.0,0.0,15.0,1.6667,1,2,88.0,4.7,2.25,3.04,0.0,2,0.0164,4.7,1.5,0.0,0.0286,0,0.0
2,0.0,0.02,13.0,0.6667,0,3,88.0,2.4,1.95,2.12,0.0,1,0.0,2.4,1.5,0.0,0.0307,0,0.02
2,0.16,0.08,11.0,1.3333,1,2,90.0,3.7,1.65,1.68,0.0,1,0.032,3.7,1.5,0.16,0.046,0,0.08
2,0.0,0.0,14.0,1.0,0,3,81.0,1.9,2.1,1.5,0.0,1,0.0356,3.8,1.5,0.0,0.0444,0,0.0
2,0.0,0.0,9.1011,1.0,1,4,80.8,2.2,1.3652,1.618,0.0,1,0.0356,2.2247,1.5,0.0,0.0223,0,0.0
2,0.0,0.0,11.3924,2.0,1,3,79.0,0.0,1.7089,2.0506,0.0,2,0.0,0.0,1.5,0.0,0.0,0,0.0
2,0.04,0.03,13.0,1.5,0,4,84.5,2.2,1.95,1.36,0.0,1,0.0213,2.2,1.5,0.04,0.016,0,0.03
2,0.0,0.0,9.0,1.3333,1,3,86.3333,0.9,1.35,3.52,0.0,1,0.0139,0.9,1.5,0.0,0.0104,0,0.0
2,0.11,0.01,12.0,1.0,1,3,87.25,2.9,1.8,2.59,0.0,1,0.0387,2.9,1.5,0.11,0.0103,1,0.01
2,0.0,0.01,18.0,1.6667,0,4,87.8,5.3,2.7,1.87,0.0,3,0.0308,5.3,1.5,0.0,0.0103,0,0.01
2,0.35,0.0,10.0,0.3333,1,3,90.0,2.2,1.5,3.94,0.0,-3,0.1,2.2,1.5,0.35,0.01,0,0.0
2,0.0,0.06,22.0,0.3333,0,3,90.0,5.0,3.3,2.14,0.0,1,0.092,5.0,1.5,0.0,0.016,0,0.06
2,0.0,0.0164,21.2727,-0.6667,0,3,83.0,1.7,3.1909,2.3236,0.0,0,0.0998,2.7818,1.5,0.0,0.0195,0,0.01
2,0.01,0.0,15.0,0.6667,1,3,83.0,1.8,2.25,1.05,0.0,1,0.0781,1.8,1.5,0.01,0.0173,0,0.0
2,0.0,0.01,13.0,0.3333,0,3,83.0,1.8,1.95,2.78,0.0,0,0.0781,1.8,1.5,0.0,0.0173,0,0.01
2,0.0,0.01,10.0,1.0,1,2,83.0,2.3,1.5,1.33,0.0,2,0.0022,2.3,1.5,0.0,0.0195,1,0.01
2,0.0,0.19,8.0,1.0,0,3,83.0,2.5,1.2,1.54,0.0,1,0.0022,2.5,1.5,0.0,0.0477,0,0.19
2,0.0,0.0,12.0,1.0,1,3,90.0,1.5,1.8,2.71,0.0,0,0.002,1.5,1.5,0.0,0.042,0,0.0
2,0.0,0.0,16.0,0.3333,0,2,90.0,2.2,2.4,1.81,0.0,0,0.0,2.2,1.5,0.0,0.042,0,0.0
2,0.0,0.0,9.0,0.3333,1,3,90.0,0.8,1.35,1.78,0.0,1,0.0,0.8,1.5,0.0,0.04,0,0.0
2,0.0,0.05,26.0,2.3333,1,3,90.0,3.0,3.9,0.64,0.0,6,0.0,3.0,1.5,0.0,0.048,0,0.05
2,0.0,0.0,10.0,3.0,0,3,90.0,1.9,1.5,0.89,0.0,2,0.0,1.9,1.5,0.0,0.01,0,0.0
2,0.0,0.0318,-3.1765,2.0,1,2,89.0,1.8,-0.4765,0.6671,0.0,-2,0.0,1.9059,1.5,0.0,0.0162,0,0.03
2,0.0,0.01,8.0,0.3333,0,3,89.0,1.8,1.2,2.26,0.0,1,0.0,1.8,1.5,0.0,0.0182,0,0.01
2,0.0,0.02,13.0,0.0,1,4,89.0,3.7,1.95,2.27,0.0,1,0.0,3.7,1.5,0.0,0.0222,0,0.02
2,0.0,0.0,8.8889,0.6667,0,2,87.2,2.0,1.3333,1.2556,0.0,0,0.0,2.2222,1.5,0.0,0.0124,1,0.0
2,0.6975,0.0,-4.5,0.6667,1,4,77.2,4.5,-0.675,0.8325,0.0,1,0.0723,10.125,1.5,0.31,0.014,1,0.0
2,0.0,0.0,15.0,1.0,0,4,78.2,1.8,2.25,1.88,0.0,2,0.0714,1.8,1.5,0.0,0.0069,0,0.0
2,0.0,0.19,9.0,0.3333,1,3,78.2,3.5,1.35,2.93,0.0,-2,0.0714,3.5,1.5,0.0,0.0483,0,0.19
2,0.01,0.03,10.0,0.6667,0,2,78.2,3.7,1.5,1.24,0.0,2,0.0737,3.7,1.5,0.01,0.0506,0,0.03
2,0.0,0.0,15.0,-0.3333,1,3,80.0,3.2,2.25,2.25,0.0,-1,0.072,3.2,1.5,0.0,0.0495,0,0.0
2,0.14,0.03,28.0,2.6667,0,3,90.0,11.4,4.2,3.34,0.0,7,0.03,11.4,1.5,0.14,0.05,0,0.03
2,0.0,0.01,10.0,2.3333,1,2,90.0,3.8,1.5,1.35,0.0,1,0.03,3.8,1.5,0.0,0.052,1,0.01
2,0.0,0.01,9.0,3.0,0,4,90.0,0.8,1.35,1.65,0.0,1,0.03,0.8,1.5,0.0,0.016,0,0.01
2,0.04,0.02,4.0,0.6667,1,2,90.0,5.2,0.6,0.37,0.0,0,0.036,5.2,1.5,0.04,0.014,0,0.02
2,0.0,0.0,11.7391,0.6667,0,3,76.6,0.2,1.7609,2.8565,0.0,1,0.0423,0.7826,1.5,0.0,0.0164,1,0.0
2,0.07,0.04,10.0,0.6667,1,2,76.6,3.1,1.5,1.49,0.0,1,0.0258,3.1,1.5,0.07,0.0188,0,0.04
2,0.05,0.16,7.0,1.0,0,3,76.6,3.5,1.05,2.16,0.0,1,0.0376,3.5,1.5,0.05,0.054,1,0.16
2,0.0,0.0,5.0,0.6667,1,4,76.6,1.7,0.75,3.28,0.0,0,0.0376,1.7,1.5,0.0,0.0517,0,0.0
2,0.0,0.0,17.1429,1.0,1,3,21.0,0.3,2.5714,0.7714,0.0,1,0.0,1.2857,1.5,0.0,0.0,0,0.0
2,0.0,0.0,10.0,1.5,0,4,55.5,2.7,1.5,1.52,0.0,2,0.0,2.7,1.5,0.0,0.0,0,0.0
2,0.0,0.0,270.0,1.3333,1,3,37.3333,0.1,40.5,4.5,0.0,1,0.0,9.0,1.5,0.0,0.0,1,0.0
2,0.0,0.0,10.3846,1.3333,0,3,34.5,0.3,1.5577,2.7692,0.0,1,0.0,1.0385,1.5,0.0,0.0,0,0.0
2,0.0,0.0,24.0,2.6667,0,3,45.6,3.6,3.6,2.68,0.0,6,0.0,3.6,1.5,0.0,0.0,0,0.0
2,0.0,0.0,26.0,4.3333,1,3,59.4,1.3,3.9,2.48,0.0,6,0.0,1.3,1.5,0.0,0.0,0,0.0
2,0.0,0.0,270.0,4.3333,0,3,41.6,0.0,40.5,1.8,0.0,1,0.0,0.0,1.5,0.0,0.0,1,0.0
2,0.08,0.0,10.0,2.0,0,4,50.4,1.2,1.5,3.74,0.0,-1,0.0143,2.4,1.5,0.04,0.0,0,0.0
2,0.0,0.05,10.0,0.3333,1,3,63.2,2.6,1.5,1.75,0.0,1,0.0114,2.6,1.5,0.0,0.0142,0,0.05
2,0.0,0.0,2.0,-0.3333,0,3,63.2,1.0,0.3,4.13,0.0,-1,0.0114,1.0,1.5,0.0,0.0142,0,0.0
2,0.0,0.01,13.0,0.6667,1,2,63.2,1.3,1.95,0.42,0.0,2,0.0114,1.3,1.5,0.0,0.0171,1,0.01
3,0.0,0.9,360.0,1.0,1,3,1.0,0.7,36.0,0.0,0.0,1,0.0,63.0,1.5,0.0,0.9,1,0.01
3,0.1385,0.5538,20.7692,1.0,1,3,7.0,2.7,2.0769,1.2462,0.0,1,0.1286,18.6923,1.5,0.02,0.5786,0,0.08
3,0.0,0.2143,30.0,1.0,0,2,11.6667,1.7,3.0,1.5,0.0,1,0.0514,7.2857,1.5,0.0,0.36,0,0.05
3,0.0,0.0,0.0,1.0,1,3,13.0,0.2,0.0,0.0,0.0,1,0.0346,1.0588,1.5,0.0,0.2423,0,0.0
3,0.0,0.0,30.0,1.0,1,3,12.2,0.0,3.0,0.3,0.0,1,0.0295,0.0,1.5,0.0,0.2066,0,0.0
3,0.0,0.0,450.0,1.0,0,4,12.2,0.7,45.0,8.1,0.0,1,0.0295,63.0,1.5,0.0,0.1918,0,0.0
3,0.0,0.0,270.0,1.0,1,2,9.8,0.1,27.0,1.8,0.0,1,0.0,9.0,1.5,0.0,0.0918,1,0.0
3,0.0692,0.5885,-6.9231,0.6667,1,2,10.8,1.0,-0.6923,3.0115,0.0,0,0.0333,3.4615,1.5,0.02,0.2833,0,0.17
3,0.0,0.1385,20.7692,0.6667,0,2,10.0,0.3,2.0769,1.1769,0.0,1,0.036,2.0769,1.5,0.0,0.342,1,0.02
3,0.0,0.0,24.5455,0.6667,1,2,10.4,0.4,2.4545,0.1636,0.0,1,0.0346,3.2727,1.5,0.0,0.3288,1,0.0
3,0.0,0.0391,15.6522,1.0,0,2,14.8,0.8,1.5652,0.5087,0.0,1,0.0243,3.1304,1.5,0.0,0.2432,0,0.01
3,0.0,0.1714,12.8571,1.0,0,3,18.8,2.3,1.2857,0.6429,0.0,1,0.0191,9.8571,1.5,0.0,0.2298,0,0.04
3,0.1929,0.0643,32.1429,1.0,1,3,16.4,1.8,3.2143,0.45,0.0,1,0.0329,11.5714,1.5,0.03,0.0878,0,0.01
3,0.0,0.0818,24.5455,1.0,1,3,16.0,1.3,2.4545,0.0,0.0,1,0.0338,10.6364,1.5,0.0,0.0787,0,0.01
3,0.1338,0.0365,17.027,1.6667,1,3,28.6,2.9,1.7027,0.1216,0.0,3,0.0881,3.527,1.5,0.11,0.0629,0,0.03
1,0.0,0.0,17.0,1.0,0,3,90.0,3.2,0.0,2.4,4.0,1,0.0,3.2,1.5,0.0,0.0,1,0.0
2,0.0,0.0,67.5,1.0,1,3,4.0,0.3,10.125,0.0,0.0,1,0.0,6.75,1.5,0.0,0.0,0,0.0
2,0.1636,0.0,-16.3636,1.0,1,2,7.5,0.0,-2.4545,7.0364,0.0,1,0.12,0.0,1.5,0.02,0.0,0,0.0
2,0.0,0.0,270.0,1.0,0,2,5.3333,0.0,40.5,3.6,0.0,1,0.1125,0.0,1.5,0.0,0.0,0,0.0
2,0.0,0.0,270.0,1.0,1,2,4.25,0.2,40.5,0.0,0.0,1,0.1059,18.0,1.5,0.0,0.0,0,0.0
2,0.0,0.0,270.0,1.0,0,3,3.6,0.0,40.5,2.7,0.0,1,0.1,0.0,1.5,0.0,0.0,0,0.0
3,0.269,0.0,-2.069,2.0,0,4,87.0,0.0,-0.2069,2.9793,0.0,2,0.269,0.0,1.5,0.26,0.0,0,0.0
3,0.0692,0.0,27.6923,1.5,0,3,50.0,0.4,2.7692,0.5538,0.0,1,0.243,2.7692,1.5,0.01,0.0,0,0.0
3,0.0,2.6526,9.4737,1.3333,1,4,39.6667,0.8,0.9474,0.9474,0.0,1,0.2042,3.7895,1.5,0.0,0.4235,0,0.56
3,0.0,0.12,18.0,1.0,0,2,33.5,0.2,1.8,0.3,0.0,1,0.1813,1.2,1.5,0.0,0.3896,1,0.02
3,0.2727,0.9545,10.9091,1.0,1,2,33.4,2.5,1.0909,1.2273,0.0,1,0.1994,6.8182,1.5,0.1,0.5012,0,0.35
3,0.0,0.02,5.0,1.3333,0,2,34.0,1.0,0.5,2.9,0.0,2,0.0582,1.0,1.5,0.0,0.5029,0,0.02
3,0.05,0.19,3.0,1.6667,1,3,49.4,3.0,0.3,1.04,0.0,2,0.0547,3.0,1.5,0.05,0.4154,1,0.19
3,0.0,0.2182,20.4545,2.0,1,3,58.8,4.3,2.0455,2.7136,0.0,2,0.0459,5.8636,1.5,0.0,0.2265,0,0.16
3,0.0254,0.0,10.1408,2.0,0,3,70.0,0.6,1.0141,3.638,0.0,2,0.0437,0.7606,1.5,0.02,0.1851,0,0.0
3,0.0,0.0643,19.2857,1.6667,0,4,66.2,0.1,1.9286,2.7,0.0,1,0.019,0.6429,1.5,0.0,0.1033,0,0.01
3,0.0,0.0,67.5,1.3333,0,2,49.0,0.2,6.75,2.475,0.0,1,0.0257,4.5,1.5,0.0,0.1322,0,0.0
3,0.0,0.045,7.5,1.6667,1,3,43.0,0.7,0.75,0.48,0.0,3,0.0084,1.05,1.5,0.0,0.0837,0,0.03
